Ticker,Close,Date,High,Low,Month,Open,Volume,Daily_return,Baseline,Cum_Return
BAJAJ-AUTO,6138.4,2023-12-11 05:30:00,6145.0,6018.3,2023-12,6085.0,175955,0.010319798541731817,5016.45,0.22365417775518542
BAJAJ-AUTO,6254.2,2023-12-12 05:30:00,6299.95,6149.95,2023-12,6164.0,810900,0.018864850775446307,5016.45,0.24673823121928856
BAJAJ-AUTO,6316.1,2023-12-13 05:30:00,6329.0,6224.35,2023-12,6259.9,373989,0.009897348981484422,5016.45,0.2590776345822246
BAJAJ-AUTO,6334.85,2023-12-14 05:30:00,6360.0,6284.2,2023-12,6325.0,419212,0.0029686040436345262,5016.45,0.26281533753949515
BAJAJ-AUTO,6275.2,2023-12-15 05:30:00,6402.1,6256.15,2023-12,6368.95,553522,-0.009416166128637715,5016.45,0.2509244585314316
BAJAJ-AUTO,6465.7,2023-12-18 05:30:00,6486.75,6262.15,2023-12,6275.2,851061,0.030357598164201915,5016.45,0.2888995205773007
BAJAJ-AUTO,6419.0,2023-12-19 05:30:00,6470.25,6395.9,2023-12,6470.0,377109,-0.007222729170855424,5016.45,0.27959014841172547
BAJAJ-AUTO,6364.45,2023-12-20 05:30:00,6466.0,6350.0,2023-12,6434.0,385863,-0.008498208443682875,5016.45,0.26871592460803956
BAJAJ-AUTO,6246.35,2023-12-21 05:30:00,6345.0,6232.0,2023-12,6333.2,397717,-0.018556198885999464,5016.45,0.24517337958117805
BAJAJ-AUTO,6372.1,2023-12-22 05:30:00,6395.0,6264.25,2023-12,6288.0,237213,0.0201317569460564,5016.45,0.27024090741460605
BAJAJ-AUTO,6464.55,2023-12-26 05:30:00,6475.0,6370.05,2023-12,6379.85,302139,0.014508560757050315,5016.45,0.2886702747959215
BAJAJ-AUTO,6709.65,2023-12-27 05:30:00,6740.25,6465.2,2023-12,6470.0,1017894,0.03791447200501197,5016.45,0.33752952785336243
BAJAJ-AUTO,6703.3,2023-12-28 05:30:00,6738.65,6666.0,2023-12,6709.65,406228,-0.0009463980982613585,5016.45,0.3362636924518336
BAJAJ-AUTO,6797.25,2023-12-29 05:30:00,6833.95,6666.0,2023-12,6729.95,345626,0.014015484910417264,5016.45,0.35499207606973066
BAJAJ-AUTO,6701.1,2024-01-01 05:30:00,6795.5,6682.05,2024-01,6770.0,253274,-0.014145426459229782,5016.45,0.3358251353048472
BAJAJ-AUTO,6665.05,2024-01-02 05:30:00,6736.8,6560.95,2024-01,6711.0,361379,-0.005379713778334905,5016.45,0.3286387784190016
BAJAJ-AUTO,6986.5,2024-01-03 05:30:00,7059.85,6604.0,2024-01,6644.05,1256275,0.04822919557992811,5016.45,0.3927179579184484
BAJAJ-AUTO,6922.15,2024-01-04 05:30:00,7028.95,6887.0,2024-01,7025.0,619987,-0.009210620482358878,5016.45,0.37989016136909565
BAJAJ-AUTO,6978.5,2024-01-05 05:30:00,7084.0,6920.5,2024-01,6950.0,659306,0.008140534371546382,5016.45,0.3911232046566796
BAJAJ-AUTO,6983.85,2024-01-08 05:30:00,7049.85,6961.5,2024-01,7018.95,312733,0.0007666403955004508,5016.45,0.3921896959004875
BAJAJ-AUTO,7093.9,2024-01-09 05:30:00,7399.0,7075.9,2024-01,7341.0,2125908,0.01575778403029826,5016.45,0.4141275204576942
BAJAJ-AUTO,7053.75,2024-01-10 05:30:00,7139.95,7020.0,2024-01,7125.0,721432,-0.005659792215847337,5016.45,0.4061238525251922
BAJAJ-AUTO,7298.85,2024-01-11 05:30:00,7324.9,7075.0,2024-01,7090.0,1031594,0.03474747474747475,5016.45,0.4549831055826333
BAJAJ-AUTO,7301.95,2024-01-12 05:30:00,7360.95,7252.0,2024-01,7360.0,434753,0.00042472444289165523,5016.45,0.45560107247156856
BAJAJ-AUTO,7332.1,2024-01-15 05:30:00,7419.0,7304.05,2024-01,7364.0,440410,0.00412903402515763,5016.45,0.46161129882685975
BAJAJ-AUTO,7293.95,2024-01-16 05:30:00,7356.15,7244.0,2024-01,7339.0,272181,-0.005203147802130381,5016.45,0.4540063192097998
BAJAJ-AUTO,7165.95,2024-01-17 05:30:00,7210.0,7081.0,2024-01,7112.0,619338,-0.01754879043590918,5016.45,0.4284902670214993
BAJAJ-AUTO,7083.6,2024-01-18 05:30:00,7189.25,7071.15,2024-01,7148.0,557084,-0.011491846859104426,5016.45,0.412074275633167
BAJAJ-AUTO,7136.55,2024-01-19 05:30:00,7180.0,7105.0,2024-01,7138.8,327976,0.007475012705403961,5016.45,0.4226295487844991
BAJAJ-AUTO,7095.15,2024-01-20 05:30:00,7189.0,7050.0,2024-01,7170.0,91479,-0.005801122391071445,5016.45,0.41437670065484555
BAJAJ-AUTO,7095.9,2024-01-23 05:30:00,7210.0,6936.55,2024-01,7075.0,953921,0.00010570601044368466,5016.45,0.41452620877313634
BAJAJ-AUTO,7212.85,2024-01-24 05:30:00,7237.0,7028.2,2024-01,7075.1,467134,0.016481348384278283,5016.45,0.4378395080186189
BAJAJ-AUTO,7597.5,2024-01-25 05:30:00,7625.15,7210.0,2024-01,7360.0,2065788,0.053328434668681535,5016.45,0.514517238286039
BAJAJ-AUTO,7548.8,2024-01-29 05:30:00,7640.0,7480.0,2024-01,7594.0,457853,-0.006410003290556077,5016.45,0.5048091778050215
BAJAJ-AUTO,7566.4,2024-01-30 05:30:00,7660.0,7543.65,2024-01,7574.9,266287,0.00233149639677821,5016.45,0.5083176349809128
BAJAJ-AUTO,7667.55,2024-01-31 05:30:00,7686.0,7515.1,2024-01,7566.4,336874,0.013368312539649096,5016.45,0.5284812965344019
BAJAJ-AUTO,7655.75,2024-02-01 05:30:00,7765.0,7636.35,2024-02,7680.0,394564,-0.0015389531206186913,5016.45,0.5261290354732929
BAJAJ-AUTO,7738.2,2024-02-02 05:30:00,7797.5,7665.6,2024-02,7675.0,197720,0.010769682918068124,5016.45,0.5425649612773974
BAJAJ-AUTO,7658.25,2024-02-05 05:30:00,7838.0,7633.5,2024-02,7800.0,252401,-0.010331860122509084,5016.45,0.5266273958675957
BAJAJ-AUTO,7720.4,2024-02-06 05:30:00,7747.7,7670.6,2024-02,7675.0,131992,0.008115431071067158,5016.45,0.5390166352699618
BAJAJ-AUTO,7701.9,2024-02-07 05:30:00,7777.8,7665.6,2024-02,7745.0,159783,-0.002396248899020792,5016.45,0.5353287683521215
BAJAJ-AUTO,7757.25,2024-02-08 05:30:00,7783.45,7668.15,2024-02,7729.0,282537,0.007186538386631858,5016.45,0.5463624674819844
BAJAJ-AUTO,7784.85,2024-02-09 05:30:00,7790.5,7669.0,2024-02,7778.8,173555,0.003557961906603513,5016.45,0.5518643662350867
BAJAJ-AUTO,7829.95,2024-02-12 05:30:00,7874.2,7766.05,2024-02,7775.0,219911,0.005793303660314608,5016.45,0.5608547877483081
BAJAJ-AUTO,7917.4,2024-02-13 05:30:00,7935.15,7811.95,2024-02,7830.0,258767,0.011168653695106556,5016.45,0.578287434341018
BAJAJ-AUTO,8083.3,2024-02-14 05:30:00,8136.85,7880.0,2024-02,7899.0,513900,0.02095384848561399,5016.45,0.6113586301069482
BAJAJ-AUTO,8123.05,2024-02-15 05:30:00,8156.85,8045.3,2024-02,8120.6,394525,0.004917546051736332,5016.45,0.6192825603763619
BAJAJ-AUTO,8325.05,2024-02-16 05:30:00,8455.45,8137.1,2024-02,8185.85,938756,0.024867506663137418,5016.45,0.6595500802360234
BAJAJ-AUTO,8509.7,2024-02-19 05:30:00,8650.0,8361.1,2024-02,8400.0,1044959,0.022180046966685074,5016.45,0.6963589789592244
BAJAJ-AUTO,8295.2,2024-02-20 05:30:00,8505.0,8238.7,2024-02,8505.0,547082,-0.025206529019824453,5016.45,0.6535996571280489
BAJAJ-AUTO,8232.25,2024-02-21 05:30:00,8376.85,8205.0,2024-02,8300.0,439817,-0.007588726010222868,5016.45,0.6410509423995057
BAJAJ-AUTO,8498.45,2024-02-22 05:30:00,8550.0,8220.0,2024-02,8260.0,548486,0.032336238573901444,5016.45,0.694116357184862
BAJAJ-AUTO,8436.95,2024-02-23 05:30:00,8531.0,8401.05,2024-02,8497.5,340749,-0.007236613735445929,5016.45,0.6818566914850145
BAJAJ-AUTO,8448.0,2024-02-26 05:30:00,8547.95,8375.0,2024-02,8458.8,345968,0.0013097150036445182,5016.45,0.6840594444278325
BAJAJ-AUTO,8463.5,2024-02-27 05:30:00,8490.0,8383.5,2024-02,8460.0,392445,0.0018347537878788955,5016.45,0.6871492788725095
BAJAJ-AUTO,8188.65,2024-02-28 05:30:00,8486.65,8071.85,2024-02,8470.0,537728,-0.03247474449104981,5016.45,0.6323595371228657
BAJAJ-AUTO,7909.35,2024-02-29 05:30:00,8143.5,7890.0,2024-02,7997.4,1042536,-0.03410818633108015,5016.45,0.5766827138713634
BAJAJ-AUTO,8040.05,2024-03-01 05:30:00,8094.0,7945.3,2024-03,7955.0,399007,0.016524746028434567,5016.45,0.6027369952855107
BAJAJ-AUTO,8041.3,2024-03-02 05:30:00,8150.1,7989.15,2024-03,8079.9,14968,0.00015547166995233397,5016.45,0.6029861754826621
BAJAJ-AUTO,8207.3,2024-03-04 05:30:00,8225.0,8046.65,2024-03,8068.75,410053,0.020643428301393874,5016.45,0.6360773056643642
BAJAJ-AUTO,8351.75,2024-03-05 05:30:00,8388.0,8160.05,2024-03,8160.05,615117,0.017600185200979723,5016.45,0.6648725692471769
BAJAJ-AUTO,8605.8,2024-03-06 05:30:00,8681.15,8364.0,2024-03,8369.7,959543,0.03041877450833641,5016.45,0.7155159525162216
BAJAJ-AUTO,8879.05,2024-03-07 05:30:00,8972.85,8500.05,2024-03,8638.0,1243547,0.031751841781124446,5016.45,0.7699867436135115
BAJAJ-AUTO,8659.4,2024-03-11 05:30:00,9025.0,8630.0,2024-03,9023.45,631957,-0.024738006881366736,5016.45,0.7262007993700724
BAJAJ-AUTO,8527.7,2024-03-12 05:30:00,8699.95,8475.25,2024-03,8636.95,324864,-0.015208905928817074,5016.45,0.6999471737982041
BAJAJ-AUTO,8384.9,2024-03-13 05:30:00,8617.2,8296.95,2024-03,8527.7,430048,-0.016745429600009465,5016.45,0.6714808280756311
BAJAJ-AUTO,8383.55,2024-03-14 05:30:00,8400.0,8202.05,2024-03,8330.5,392634,-0.0001610037090484795,5016.45,0.6712117134627076
BAJAJ-AUTO,8350.7,2024-03-15 05:30:00,8432.1,8110.0,2024-03,8384.8,676870,-0.003918387795146305,5016.45,0.6646632578815699
BAJAJ-AUTO,8521.8,2024-03-18 05:30:00,8547.15,8294.2,2024-03,8343.0,367524,0.020489300298178525,5016.45,0.6987710432676494
BAJAJ-AUTO,8640.2,2024-03-19 05:30:00,8687.9,8442.55,2024-03,8500.0,673456,0.013893778309747029,5016.45,0.7223733915418276
BAJAJ-AUTO,8635.6,2024-03-20 05:30:00,8784.0,8562.0,2024-03,8640.0,790885,-0.0005323950834471569,5016.45,0.7214564084163104
BAJAJ-AUTO,8750.6,2024-03-21 05:30:00,8770.0,8585.0,2024-03,8608.2,720691,0.013316966973921929,5016.45,0.7443809865542367
BAJAJ-AUTO,8945.25,2024-03-22 05:30:00,9050.0,8682.0,2024-03,8700.05,851210,0.022244188969899215,5016.45,0.7831833268546483
BAJAJ-AUTO,8960.55,2024-03-26 05:30:00,9020.0,8851.05,2024-03,8945.25,534067,0.0017104049635281449,5016.45,0.786233292467781
BAJAJ-AUTO,9162.5,2024-03-27 05:30:00,9287.8,8926.7,2024-03,8959.0,1034030,0.022537679048719284,5016.45,0.8264908451195567
BAJAJ-AUTO,9148.15,2024-03-28 05:30:00,9243.6,8980.05,2024-03,9162.5,847202,-0.0015661664392906394,5016.45,0.8236302564562589
BAJAJ-AUTO,9042.15,2024-04-01 05:30:00,9211.6,9013.1,2024-04,9194.8,419820,-0.011587042188857866,5016.45,0.8024997757378226
BAJAJ-AUTO,9276.1,2024-04-02 05:30:00,9357.95,9139.5,2024-04,9150.0,803845,0.025873271290566935,5016.45,0.8491363414366735
BAJAJ-AUTO,9080.45,2024-04-03 05:30:00,9248.95,9065.2,2024-04,9248.95,453210,-0.021091838164745913,5016.45,0.8101346569785408
BAJAJ-AUTO,9146.15,2024-04-04 05:30:00,9181.75,8988.05,2024-04,9139.0,617929,0.007235324240538521,5016.45,0.8232315681408167
BAJAJ-AUTO,9009.5,2024-04-05 05:30:00,9130.0,9000.5,2024-04,9130.0,356305,-0.014940712758920394,5016.45,0.7959911889882287
BAJAJ-AUTO,9030.5,2024-04-08 05:30:00,9090.0,8951.3,2024-04,9049.0,376197,0.002330872967423181,5016.45,0.8001774163003719
BAJAJ-AUTO,8978.9,2024-04-09 05:30:00,9132.7,8936.4,2024-04,9090.0,237944,-0.005713969326172408,5016.45,0.7898912577619631
BAJAJ-AUTO,9005.55,2024-04-10 05:30:00,9049.8,8901.35,2024-04,9034.8,319824,0.0029680695853611105,5016.45,0.7952037795652304
BAJAJ-AUTO,9064.85,2024-04-12 05:30:00,9119.0,8930.0,2024-04,8949.05,480474,0.0065848282448046636,5016.45,0.8070248881180916
BAJAJ-AUTO,8997.05,2024-04-15 05:30:00,9177.7,8945.0,2024-04,9059.1,386707,-0.007479439814227606,5016.45,0.793509354224601
BAJAJ-AUTO,8919.15,2024-04-16 05:30:00,9029.45,8784.1,2024-04,8948.0,487529,-0.008658393584563773,5016.45,0.7779804443381275
BAJAJ-AUTO,9021.3,2024-04-18 05:30:00,9129.0,8950.0,2024-04,8967.9,819240,0.011452885084340947,5016.45,0.7983434500493376
BAJAJ-AUTO,8804.5,2024-04-19 05:30:00,9090.0,8700.05,2024-04,9075.05,1385007,-0.02403201312449421,5016.45,0.7551256366554038
BAJAJ-AUTO,8795.75,2024-04-22 05:30:00,8884.0,8745.0,2024-04,8884.0,323734,-0.0009938099835311576,5016.45,0.7533813752753442
BAJAJ-AUTO,8795.8,2024-04-23 05:30:00,8861.5,8761.0,2024-04,8845.0,295346,5.6845635676427975e-06,5016.45,0.7533913424832301
BAJAJ-AUTO,8697.1,2024-04-24 05:30:00,8869.0,8680.0,2024-04,8819.9,319824,-0.011221264694513122,5016.45,0.733716074116158
BAJAJ-AUTO,8734.9,2024-04-25 05:30:00,8770.0,8641.4,2024-04,8697.0,524667,0.004346276344988409,5016.45,0.7412512832780154
BAJAJ-AUTO,8974.3,2024-04-26 05:30:00,8994.95,8734.55,2024-04,8747.3,521344,0.027407297164249167,5016.45,0.788974274636446
BAJAJ-AUTO,8760.1,2024-04-29 05:30:00,8989.8,8729.0,2024-04,8974.3,299443,-0.02386815684788779,5016.45,0.7462747560525871
BAJAJ-AUTO,8903.65,2024-04-30 05:30:00,8966.0,8795.0,2024-04,8799.4,360403,0.016386799237451566,5016.45,0.7748906098934505
BAJAJ-AUTO,9110.65,2024-05-02 05:30:00,9146.45,8826.1,2024-05,8944.0,638239,0.02324889230821059,5016.45,0.8161548505417178
BAJAJ-AUTO,9105.6,2024-05-03 05:30:00,9258.6,9064.35,2024-05,9170.0,396042,-0.0005542963454856498,5016.45,0.8151481625452264
BAJAJ-AUTO,9052.55,2024-05-06 05:30:00,9185.75,8810.55,2024-05,9120.0,458431,-0.0058260850465648995,5016.45,0.8045729549781219
BAJAJ-AUTO,8677.9,2024-05-07 05:30:00,9074.95,8642.55,2024-05,9055.15,588285,-0.04138612877034642,5016.45,0.7298886662879127
BAJAJ-AUTO,8749.4,2024-05-08 05:30:00,8785.35,8592.8,2024-05,8651.0,451581,0.008239320572949627,5016.45,0.7441417735649712
BAJAJ-AUTO,8846.85,2024-05-09 05:30:00,9007.45,8786.35,2024-05,8800.0,645689,0.0111379065993098,5016.45,0.7635678617348923
BAJAJ-AUTO,8981.8,2024-05-10 05:30:00,9047.95,8906.5,2024-05,8950.0,482797,0.015254016966490758,5016.45,0.7904693558193543
BAJAJ-AUTO,8992.3,2024-05-13 05:30:00,9025.0,8870.5,2024-05,9022.9,435605,0.001169030706539953,5016.45,0.7925624694754257
BAJAJ-AUTO,9065.25,2024-05-14 05:30:00,9089.0,8882.75,2024-05,8952.25,408162,0.008112496246788892,5016.45,0.80710462578118
BAJAJ-AUTO,8903.15,2024-05-15 05:30:00,9125.0,8877.35,2024-05,9069.0,274392,-0.01788147045034616,5016.45,0.77479093781459
BAJAJ-AUTO,8871.85,2024-05-16 05:30:00,8955.55,8710.0,2024-05,8950.0,680474,-0.0035156096437777284,5016.45,0.7685514656779198
BAJAJ-AUTO,8780.7,2024-05-17 05:30:00,8958.35,8765.5,2024-05,8891.0,323961,-0.010274069106217976,5016.45,0.7503812457016418
BAJAJ-AUTO,8813.85,2024-05-18 05:30:00,8841.5,8780.0,2024-05,8815.0,20151,0.0037753254296353234,5016.45,0.7569895045300962
BAJAJ-AUTO,8820.7,2024-05-21 05:30:00,8860.0,8775.0,2024-05,8775.0,417798,0.0007771859062726261,5016.45,0.7583550120104857
BAJAJ-AUTO,8805.55,2024-05-22 05:30:00,8850.0,8736.0,2024-05,8850.0,302838,-0.0017175507612776642,5016.45,0.7553349480210108
BAJAJ-AUTO,8963.45,2024-05-23 05:30:00,8985.0,8751.2,2024-05,8850.0,731514,0.017931872512222613,5016.45,0.7868113905251723
BAJAJ-AUTO,8948.2,2024-05-24 05:30:00,9024.0,8870.1,2024-05,8980.0,455920,-0.0017013538313930265,5016.45,0.7837713921199256
BAJAJ-AUTO,8998.7,2024-05-27 05:30:00,9069.45,8881.7,2024-05,9002.0,301747,0.005643593124874169,5016.45,0.793838272084841
BAJAJ-AUTO,8989.75,2024-05-28 05:30:00,9022.25,8916.2,2024-05,8998.7,259094,-0.0009945881071711238,5016.45,0.7920541418732371
BAJAJ-AUTO,9070.2,2024-05-29 05:30:00,9139.45,8902.75,2024-05,8950.0,339934,0.008949080897689088,5016.45,0.8080913793618996
BAJAJ-AUTO,8968.5,2024-05-30 05:30:00,9128.9,8927.6,2024-05,9068.0,305109,-0.01121254217106582,5016.45,0.7878180785216637
BAJAJ-AUTO,9084.75,2024-05-31 05:30:00,9125.5,8923.0,2024-05,8990.0,560005,0.012962033784913896,5016.45,0.8109918368567414
BAJAJ-AUTO,9335.45,2024-06-03 05:30:00,9444.0,9122.55,2024-06,9180.0,438422,0.027595696084097066,5016.45,0.8609674171974206
BAJAJ-AUTO,9246.75,2024-06-04 05:30:00,9372.85,8808.0,2024-06,9227.0,738601,-0.009501416643011407,5016.45,0.8432855904075592
BAJAJ-AUTO,9602.25,2024-06-05 05:30:00,9679.0,9176.0,2024-06,9241.0,489543,0.03844594046556904,5016.45,0.9141524384774093
BAJAJ-AUTO,9701.45,2024-06-06 05:30:00,9740.0,9454.0,2024-06,9595.3,570095,0.010330912025827255,5016.45,0.9339273789233424
BAJAJ-AUTO,9725.55,2024-06-07 05:30:00,9740.1,9615.0,2024-06,9643.6,246783,0.002484164738260519,5016.45,0.9387315731244206
BAJAJ-AUTO,9733.05,2024-06-10 05:30:00,9924.0,9681.5,2024-06,9779.0,201452,0.0007711646127983585,5016.45,0.9402266543073288
BAJAJ-AUTO,9812.7,2024-06-11 05:30:00,9900.0,9700.1,2024-06,9740.0,457442,0.008183457395164018,5016.45,0.9561044164698145
BAJAJ-AUTO,9904.25,2024-06-12 05:30:00,9944.0,9795.7,2024-06,9854.0,277175,0.009329746145301465,5016.45,0.9743543741091809
BAJAJ-AUTO,9923.4,2024-06-13 05:30:00,9940.0,9825.25,2024-06,9904.0,277783,0.001933513390716124,5016.45,0.9781718147295398
BAJAJ-AUTO,9961.75,2024-06-14 05:30:00,9995.0,9813.05,2024-06,9826.0,320933,0.003864602857891475,5016.45,0.985816663178144
BAJAJ-AUTO,9918.2,2024-06-18 05:30:00,10038.8,9908.0,2024-06,9922.0,206100,-0.004371721836022746,5016.45,0.9771352251093903
BAJAJ-AUTO,9685.8,2024-06-19 05:30:00,9948.0,9670.0,2024-06,9939.5,279789,-0.023431671069347404,5016.45,0.930807642855007
BAJAJ-AUTO,9632.0,2024-06-20 05:30:00,9735.9,9565.0,2024-06,9692.0,324597,-0.005554523116314547,5016.45,0.920082927169612
BAJAJ-AUTO,9602.25,2024-06-21 05:30:00,9728.95,9571.1,2024-06,9675.0,334018,-0.0030886627906976383,5016.45,0.9141524384774093
BAJAJ-AUTO,9745.25,2024-06-24 05:30:00,9758.95,9510.55,2024-06,9580.0,283754,0.014892342940456604,5016.45,0.9426586530315263
BAJAJ-AUTO,9659.95,2024-06-25 05:30:00,9825.0,9645.0,2024-06,9755.0,282048,-0.008752982222108185,5016.45,0.9256545963779169
BAJAJ-AUTO,9474.65,2024-06-26 05:30:00,9660.3,9441.5,2024-06,9659.9,431217,-0.019182293904212888,5016.45,0.8887161239521972
BAJAJ-AUTO,9417.45,2024-06-27 05:30:00,9564.65,9365.65,2024-06,9564.65,637626,-0.006037162322618639,5016.45,0.8773136381305507
BAJAJ-AUTO,9501.65,2024-06-28 05:30:00,9523.7,9382.25,2024-06,9465.0,237516,0.00894084916829918,5016.45,0.8940984162106669
BAJAJ-AUTO,9532.4,2024-07-01 05:30:00,9693.95,9505.0,2024-07,9505.0,289355,0.003236280014523807,5016.45,0.9002282490605906
BAJAJ-AUTO,9401.25,2024-07-02 05:30:00,9532.4,9381.1,2024-07,9520.0,287884,-0.013758339977340439,5016.45,0.8740842627754688
BAJAJ-AUTO,9422.4,2024-07-03 05:30:00,9554.95,9384.6,2024-07,9474.0,318120,0.0022497008376545224,5016.45,0.87830039171127
BAJAJ-AUTO,9460.85,2024-07-04 05:30:00,9499.0,9420.35,2024-07,9479.9,234656,0.004080701307522583,5016.45,0.8859651745756463
BAJAJ-AUTO,9635.8,2024-07-05 05:30:00,9660.0,9493.3,2024-07,9522.0,608628,0.018491995962307772,5016.45,0.9208404349689521
BAJAJ-AUTO,9529.4,2024-07-08 05:30:00,9666.15,9470.0,2024-07,9640.0,316215,-0.01104215529587571,5016.45,0.8996302165874274
BAJAJ-AUTO,9534.1,2024-07-09 05:30:00,9565.0,9481.2,2024-07,9565.0,262913,0.0004932104854451502,5016.45,0.9005671341287167
BAJAJ-AUTO,9542.45,2024-07-10 05:30:00,9650.0,9451.95,2024-07,9550.0,239607,0.0008758036941085567,5016.45,0.9022316578456879
BAJAJ-AUTO,9466.8,2024-07-11 05:30:00,9569.5,9383.0,2024-07,9542.45,294900,-0.007927733443717444,5016.45,0.8871512723140865
BAJAJ-AUTO,9430.75,2024-07-12 05:30:00,9554.35,9412.0,2024-07,9499.95,171581,-0.003808044957113177,5016.45,0.8799649154282412
BAJAJ-AUTO,9673.35,2024-07-15 05:30:00,9738.5,9403.95,2024-07,9430.75,504086,0.02572435914428861,5016.45,0.9283258080913795
BAJAJ-AUTO,9718.35,2024-07-16 05:30:00,9909.95,9633.65,2024-07,9715.0,1041123,0.004651956147559977,5016.45,0.9372962951888288
BAJAJ-AUTO,9626.2,2024-07-18 05:30:00,9745.0,9291.5,2024-07,9745.0,1055384,-0.009482062284235426,5016.45,0.9189267310548298
BAJAJ-AUTO,9386.05,2024-07-19 05:30:00,9675.0,9340.0,2024-07,9635.0,380782,-0.024947539008123853,5016.45,0.8710542315781079
BAJAJ-AUTO,9409.7,2024-07-22 05:30:00,9435.0,9263.2,2024-07,9350.0,247040,0.0025196967840572793,5016.45,0.8757687209082122
BAJAJ-AUTO,9382.5,2024-07-23 05:30:00,9508.0,8744.6,2024-07,9435.0,431989,-0.002890634132862946,5016.45,0.8703465598181982
BAJAJ-AUTO,9260.2,2024-07-24 05:30:00,9372.7,9250.0,2024-07,9360.0,283213,-0.013034905409006092,5016.45,0.8459667693289081
BAJAJ-AUTO,9278.25,2024-07-25 05:30:00,9309.95,9171.0,2024-07,9260.0,262328,0.0019492019610807265,5016.45,0.8495649313757738
BAJAJ-AUTO,9492.9,2024-07-26 05:30:00,9505.0,9268.45,2024-07,9319.0,250956,0.023134750626464973,5016.45,0.8923541548306073
BAJAJ-AUTO,9557.65,2024-07-29 05:30:00,9621.05,9509.0,2024-07,9549.2,302363,0.006820887189373126,5016.45,0.9052616890430484
BAJAJ-AUTO,9564.35,2024-07-30 05:30:00,9654.0,9512.0,2024-07,9550.65,301885,0.0007010091392758433,5016.45,0.9065972948997799
BAJAJ-AUTO,9664.2,2024-07-31 05:30:00,9680.0,9580.05,2024-07,9600.0,315292,0.010439810337346644,5016.45,0.9265018090482315
BAJAJ-AUTO,9730.5,2024-08-01 05:30:00,9844.0,9662.0,2024-08,9844.0,308658,0.006860371267150889,5016.45,0.9397183267051401
BAJAJ-AUTO,9616.2,2024-08-02 05:30:00,9730.0,9581.75,2024-08,9714.8,230615,-0.011746570063203232,5016.45,0.9169332894776189
BAJAJ-AUTO,9485.05,2024-08-05 05:30:00,9520.0,9369.3,2024-08,9396.2,310757,-0.013638443459994765,5016.45,0.8907893031924966
BAJAJ-AUTO,9427.4,2024-08-06 05:30:00,9620.0,9400.0,2024-08,9515.25,246541,-0.006077985883047532,5016.45,0.8792971124998754
BAJAJ-AUTO,9708.2,2024-08-07 05:30:00,9725.0,9497.5,2024-08,9570.0,270583,0.029785518806882294,5016.45,0.9352729519879598
BAJAJ-AUTO,9641.3,2024-08-08 05:30:00,9777.7,9610.15,2024-08,9735.0,365016,-0.006891081765930007,5016.45,0.9219368278364181
BAJAJ-AUTO,9765.95,2024-08-09 05:30:00,9775.0,9614.0,2024-08,9761.0,161640,0.012928754421084543,5016.45,0.9467850770963532
BAJAJ-AUTO,9710.85,2024-08-12 05:30:00,9750.95,9615.0,2024-08,9741.0,307698,-0.005642052232501693,5016.45,0.9358012140059206
BAJAJ-AUTO,9671.6,2024-08-13 05:30:00,9789.85,9650.0,2024-08,9700.0,161706,-0.004041870691031124,5016.45,0.9279769558153675
BAJAJ-AUTO,9749.6,2024-08-14 05:30:00,9785.0,9671.6,2024-08,9704.0,282934,0.008064849662930751,5016.45,0.9435258001176132
BAJAJ-AUTO,9888.15,2024-08-16 05:30:00,9925.0,9693.95,2024-08,9788.0,240190,0.01421083941905299,5016.45,0.9711449331698712
BAJAJ-AUTO,9770.65,2024-08-19 05:30:00,9944.0,9759.3,2024-08,9926.95,148301,-0.011882910352290388,5016.45,0.9477219946376422
BAJAJ-AUTO,9779.7,2024-08-20 05:30:00,9876.65,9755.05,2024-08,9772.2,132844,0.0009262433922001545,5016.45,0.9495260592650183
BAJAJ-AUTO,9852.0,2024-08-21 05:30:00,9869.0,9735.0,2024-08,9779.1,134985,0.007392864811804012,5016.45,0.9639386418682535
BAJAJ-AUTO,9914.2,2024-08-22 05:30:00,10011.0,9841.1,2024-08,9900.0,388874,0.006313438895655832,5016.45,0.9763378484785059
BAJAJ-AUTO,10406.45,2024-08-23 05:30:00,10444.35,9930.0,2024-08,9970.0,1229549,0.049651005628290834,5016.45,1.0744650101167161
BAJAJ-AUTO,10432.55,2024-08-26 05:30:00,10517.15,10339.65,2024-08,10375.1,309223,0.0025080599051547914,5016.45,1.0796678926332366
BAJAJ-AUTO,10501.6,2024-08-27 05:30:00,10568.45,10350.0,2024-08,10401.0,262396,0.006618707794355361,5016.45,1.0934326067238787
BAJAJ-AUTO,10656.75,2024-08-28 05:30:00,10715.0,10461.3,2024-08,10500.0,338792,0.014773939209263398,5016.45,1.1243608527943068
BAJAJ-AUTO,10807.85,2024-08-29 05:30:00,10850.0,10555.4,2024-08,10582.05,693506,0.014178806859502124,5016.45,1.1544817550259647
BAJAJ-AUTO,10891.55,2024-08-30 05:30:00,10921.35,10705.0,2024-08,10835.0,498560,0.007744370989604787,5016.45,1.1711668610272203
BAJAJ-AUTO,11126.1,2024-09-02 05:30:00,11154.1,10912.15,2024-09,10926.0,787108,0.021535043221580175,5016.45,1.217923033220704
BAJAJ-AUTO,11043.65,2024-09-03 05:30:00,11118.7,11015.0,2024-09,11105.95,217394,-0.00741050323114123,5016.45,1.2014871074165994
